#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00126  0.99522  0.032990  0.005306 -0.000001    5.8207    1.5854  0.00526  0.03283  0.00829
   0.01594  0.98462  0.00542  0.99917  0.030401  0.005148 -0.000001    5.5199    1.5804  0.00514  0.03038  0.00812
   0.04104  0.96034  0.01181  1.00526  0.026261  0.004928 -0.000001    4.9653    1.5706  0.00498  0.02640  0.00786
   0.07153  0.93078  0.01927  1.01223  0.021479  0.004711 -0.000001    4.2262    1.5550  0.00483  0.02174  0.00760
   0.10412  0.89909  0.02691  1.01668  0.016859  0.004595  0.000001    3.3747    1.5237  0.00475  0.01714  0.00736
   0.13728  0.86678  0.03433  1.02602  0.012854  0.004395  0.000126    2.6608    1.5101  0.00463  0.01319  0.00717
   0.17056  0.83426  0.04141  1.05597  0.009780  0.003885  0.000328    2.2582    1.5409  0.00433  0.01033  0.00705
   0.20387  0.80163  0.04813  1.09633  0.007604  0.003350  0.000580    2.0029    1.5781  0.00403  0.00834  0.00697
   0.23718  0.76893  0.05448  1.14153  0.006114  0.002881  0.000851    1.8408    1.6114  0.00375  0.00698  0.00691
   0.27048  0.73618  0.06047  1.18761  0.005086  0.002497  0.001114    1.7364    1.6378  0.00352  0.00604  0.00685
   0.30375  0.70338  0.06608  1.23271  0.004352  0.002188  0.001355    1.6675    1.6577  0.00333  0.00536  0.00680
   0.33700  0.67054  0.07131  1.27647  0.003802  0.001935  0.001574    1.6207    1.6725  0.00315  0.00485  0.00673
   0.37021  0.63769  0.07614  1.31916  0.003372  0.001724  0.001771    1.5882    1.6835  0.00300  0.00445  0.00666
   0.40337  0.60483  0.08057  1.36130  0.003021  0.001542  0.001952    1.5650    1.6917  0.00286  0.00411  0.00658
   0.43647  0.57197  0.08458  1.40346  0.002724  0.001383  0.002118    1.5484    1.6979  0.00272  0.00382  0.00649
   0.46950  0.53913  0.08816  1.44623  0.002466  0.001241  0.002277    1.5360    1.7028  0.00260  0.00357  0.00639
   0.50245  0.50633  0.09128  1.49028  0.002235  0.001112  0.002432    1.5261    1.7068  0.00247  0.00333  0.00628
   0.53529  0.47360  0.09393  1.53646  0.002024  0.000994  0.002593    1.5167    1.7108  0.00235  0.00311  0.00617
   0.56799  0.44097  0.09607  1.58589  0.001825  0.000883  0.002774    1.5052    1.7156  0.00222  0.00289  0.00605
   0.60042  0.40858  0.09769  1.64287  0.001623  0.000775  0.003025    1.4840    1.7244  0.00209  0.00267  0.00593
   0.63221  0.37681  0.09867  1.70934  0.001422  0.000671  0.003374    1.4507    1.7384  0.00196  0.00243  0.00582
   0.66353  0.34549  0.09883  1.76399  0.001273  0.000590  0.003615    1.4339    1.7460  0.00184  0.00225  0.00566
   0.69461  0.31441  0.09814  1.81485  0.001145  0.000520  0.003824    1.4219    1.7518  0.00171  0.00208  0.00545
   0.72548  0.28359  0.09657  1.86238  0.001029  0.000458  0.004007    1.4136    1.7562  0.00159  0.00192  0.00520
   0.75612  0.25305  0.09409  1.90715  0.000923  0.000402  0.004173    1.4081    1.7594  0.00146  0.00176  0.00490
   0.78648  0.22288  0.09067  1.94944  0.000822  0.000350  0.004325    1.4053    1.7616  0.00133  0.00160  0.00456
   0.81650  0.19318  0.08627  1.98964  0.000724  0.000301  0.004467    1.4054    1.7627  0.00119  0.00144  0.00418
   0.84608  0.16410  0.08087  2.02842  0.000628  0.000255  0.004606    1.4084    1.7628  0.00105  0.00127  0.00375
   0.87501  0.13589  0.07447  2.06695  0.000533  0.000210  0.004757    1.4141    1.7621  0.00090  0.00110  0.00327
   0.90290  0.10898  0.06710  2.10694  0.000436  0.000167  0.004968    1.4188    1.7626  0.00074  0.00092  0.00275
   0.92902  0.08417  0.05898  2.14972  0.000336  0.000125  0.005368    1.4129    1.7686  0.00058  0.00072  0.00220
   0.95216  0.06260  0.05059  2.19501  0.000240  0.000086  0.005785    1.4244    1.7699  0.00042  0.00053  0.00162
   0.97125  0.04526  0.04260  2.24659  0.000188  0.000058  0.004086    1.6986    1.6918  0.00029  0.00042  0.00111
   0.98615  0.03217  0.03548  2.35758  0.000245  0.000043  0.000406    3.1791    1.5380  0.00024  0.00058  0.00087
   0.99764  0.02249  0.02928  2.43281  0.000228  0.000037  0.000337    3.3224    1.5354  0.00022  0.00056  0.00082
   1.00665  0.01531  0.02384  2.49279  0.000191  0.000032  0.000843    2.9706    1.5484  0.00020  0.00048  0.00077
   1.01393  0.00993  0.01894  2.53656  0.000153  0.000028  0.001803    2.6160    1.5732  0.00018  0.00039  0.00071
   1.01998  0.00591  0.01442  2.52976  0.000114  0.000022  0.003291    2.3503    1.6032  0.00014  0.00029  0.00058
   1.02515  0.00301  0.01014  2.42478  0.000075  0.000017  0.005241    2.2181    1.6229  0.00010  0.00018  0.00039
   1.02968  0.00110  0.00604  2.17316  0.000043  0.000012  0.008107    2.1286    1.6385  0.00006  0.00009  0.00020
   1.03373  0.00014  0.00210  1.77435  0.000027  0.000009  0.009236    2.1660    1.6317  0.00003  0.00005  0.00008
   1.03745  0.00009 -0.00162  1.31450  0.000019  0.000007  0.008905    2.1485    1.6348  0.00001  0.00002  0.00003
   1.04134  0.00102 -0.00540  0.83980  0.000017  0.000007  0.005575    2.2114    1.6240  0.00001  0.00001  0.00001
   1.04556  0.00310 -0.00907  0.42546  0.000017  0.000008  0.002775    2.1892    1.6277  0.00000  0.00001  0.00000
   1.05024  0.00634 -0.01244  0.11762  0.000024  0.000011  0.000536    2.2290    1.6211  0.00000  0.00000  0.00000
   1.05557  0.01071 -0.01549 -0.10482  0.000024  0.000011  0.000478    2.2291    1.6211  0.00000 -0.00000 -0.00000
   1.06181  0.01630 -0.01826 -0.27047  0.000033  0.000014  0.000823    2.2990    1.6104  0.00000 -0.00001 -0.00000
   1.06935  0.02340 -0.02082 -0.39832  0.000038  0.000017  0.001138    2.2271    1.6214  0.00000 -0.00002 -0.00000
   1.07881  0.03255 -0.02322 -0.50103  0.000049  0.000020  0.001015    2.3352    1.6053  0.00001 -0.00002 -0.00000
   1.09110  0.04464 -0.02543 -0.58468  0.000058  0.000024  0.001055    2.2861    1.6123  0.00001 -0.00003 -0.00001
   1.10749  0.06092 -0.02736 -0.65310  0.000073  0.000030  0.000865    2.3638    1.6014  0.00001 -0.00005 -0.00001
   1.12908  0.08245 -0.02879 -0.70589  0.000089  0.000036  0.000779    2.3558    1.6024  0.00002 -0.00006 -0.00002
