#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00126  0.89379  0.011295  0.004002  0.000116    2.6276    1.5109  0.00320  0.01010  0.00432
   0.01594  0.98462  0.00542  0.90827  0.009439  0.003731  0.000229    2.3395    1.5316  0.00308  0.00857  0.00428
   0.04104  0.96034  0.01181  0.94082  0.007148  0.003235  0.000463    2.0179    1.5747  0.00286  0.00673  0.00424
   0.07153  0.93078  0.01927  0.98816  0.005347  0.002687  0.000789    1.7872    1.6236  0.00262  0.00528  0.00421
   0.10412  0.89909  0.02691  1.03897  0.004187  0.002242  0.001129    1.6489    1.6624  0.00242  0.00435  0.00418
   0.13728  0.86678  0.03433  1.08660  0.003446  0.001911  0.001438    1.5667    1.6896  0.00226  0.00374  0.00414
   0.17056  0.83426  0.04141  1.12986  0.002941  0.001662  0.001708    1.5153    1.7085  0.00212  0.00332  0.00409
   0.20387  0.80163  0.04813  1.16944  0.002571  0.001466  0.001946    1.4811    1.7219  0.00200  0.00301  0.00404
   0.23718  0.76893  0.05448  1.20628  0.002281  0.001305  0.002162    1.4571    1.7317  0.00190  0.00275  0.00397
   0.27048  0.73618  0.06047  1.24116  0.002043  0.001168  0.002360    1.4398    1.7392  0.00180  0.00254  0.00388
   0.30375  0.70338  0.06608  1.27470  0.001840  0.001049  0.002546    1.4270    1.7448  0.00170  0.00235  0.00379
   0.33700  0.67054  0.07131  1.30738  0.001662  0.000943  0.002723    1.4175    1.7492  0.00161  0.00217  0.00368
   0.37021  0.63769  0.07614  1.33958  0.001503  0.000846  0.002895    1.4105    1.7526  0.00152  0.00201  0.00357
   0.40337  0.60483  0.08057  1.37165  0.001358  0.000758  0.003064    1.4057    1.7550  0.00143  0.00186  0.00343
   0.43647  0.57197  0.08458  1.40392  0.001224  0.000677  0.003230    1.4028    1.7567  0.00133  0.00172  0.00329
   0.46950  0.53913  0.08816  1.43674  0.001099  0.000600  0.003395    1.4018    1.7575  0.00124  0.00158  0.00313
   0.50245  0.50633  0.09128  1.47052  0.000981  0.000528  0.003559    1.4030    1.7575  0.00114  0.00144  0.00295
   0.53529  0.47360  0.09393  1.50592  0.000867  0.000459  0.003727    1.4062    1.7567  0.00104  0.00131  0.00276
   0.56799  0.44097  0.09607  1.54375  0.000757  0.000394  0.003906    1.4109    1.7554  0.00094  0.00117  0.00254
   0.60042  0.40858  0.09769  1.58853  0.000643  0.000328  0.004174    1.4093    1.7570  0.00083  0.00102  0.00231
   0.63221  0.37681  0.09867  1.64174  0.000523  0.000263  0.004635    1.3916    1.7660  0.00071  0.00086  0.00206
   0.66353  0.34549  0.09883  1.67903  0.000418  0.000208  0.005084    1.3798    1.7729  0.00059  0.00070  0.00175
   0.69461  0.31441  0.09814  1.70923  0.000318  0.000156  0.005499    1.3839    1.7733  0.00046  0.00054  0.00138
   0.72548  0.28359  0.09657  1.73409  0.000251  0.000110  0.004474    1.5659    1.7075  0.00033  0.00044  0.00098
   0.75612  0.25305  0.09409  1.77074  0.000303  0.000086  0.000818    2.5953    1.5337  0.00027  0.00054  0.00073
   0.78648  0.22288  0.09067  1.79091  0.000293  0.000078  0.000433    2.7691    1.5607  0.00025  0.00053  0.00070
   0.81650  0.19318  0.08627  1.80473  0.000265  0.000072  0.000541    2.6851    1.5672  0.00023  0.00048  0.00066
   0.84608  0.16410  0.08087  1.81481  0.000238  0.000066  0.000657    2.6201    1.5728  0.00022  0.00043  0.00062
   0.87501  0.13589  0.07447  1.82026  0.000213  0.000059  0.000777    2.5758    1.5770  0.00020  0.00039  0.00057
   0.90290  0.10898  0.06710  1.82109  0.000189  0.000053  0.000904    2.5481    1.5798  0.00018  0.00034  0.00051
   0.92902  0.08417  0.05898  1.81781  0.000166  0.000047  0.001048    2.5325    1.5814  0.00016  0.00030  0.00045
   0.95216  0.06260  0.05059  1.81119  0.000143  0.000041  0.001222    2.5225    1.5824  0.00013  0.00026  0.00038
   0.97125  0.04526  0.04260  1.80164  0.000122  0.000035  0.001448    2.5099    1.5838  0.00011  0.00022  0.00032
   0.98615  0.03217  0.03548  1.78803  0.000102  0.000030  0.001753    2.4879    1.5862  0.00009  0.00018  0.00027
   0.99764  0.02249  0.02928  1.76719  0.000084  0.000025  0.002163    2.4555    1.5899  0.00008  0.00015  0.00022
   1.00665  0.01531  0.02384  1.73344  0.000068  0.000021  0.002725    2.4104    1.5954  0.00006  0.00012  0.00017
   1.01393  0.00993  0.01894  1.67834  0.000054  0.000017  0.003410    2.3706    1.6005  0.00005  0.00009  0.00013
   1.01998  0.00591  0.01442  1.58784  0.000042  0.000014  0.004404    2.3051    1.6095  0.00004  0.00007  0.00009
   1.02515  0.00301  0.01014  1.44510  0.000032  0.000011  0.005142    2.2902    1.6117  0.00002  0.00005  0.00006
   1.02968  0.00110  0.00604  1.23105  0.000024  0.000009  0.006079    2.2154    1.6233  0.00001  0.00003  0.00003
   1.03373  0.00014  0.00210  0.94843  0.000020  0.000008  0.005307    2.2421    1.6191  0.00001  0.00002  0.00001
   1.03745  0.00009 -0.00162  0.63636  0.000017  0.000008  0.004187    2.1966    1.6265  0.00000  0.00001  0.00000
   1.04134  0.00102 -0.00540  0.30310  0.000018  0.000008  0.001818    2.2258    1.6217  0.00000  0.00001  0.00000
   1.04556  0.00310 -0.00907 -0.00720  0.000018  0.000008  0.000043    2.2295    1.6211  0.00000 -0.00000 -0.00000
