#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00126  0.86814  0.006403  0.002853  0.000377    2.0807    1.5641  0.00215  0.00556  0.00292
   0.01594  0.98462  0.00542  0.89907  0.005067  0.002491  0.000608    1.8656    1.6048  0.00201  0.00456  0.00291
   0.04104  0.96034  0.01181  0.94920  0.003784  0.002041  0.000974    1.6733    1.6548  0.00184  0.00359  0.00289
   0.07153  0.93078  0.01927  1.00291  0.002941  0.001675  0.001353    1.5572    1.6928  0.00169  0.00295  0.00286
   0.10412  0.89909  0.02691  1.05069  0.002419  0.001416  0.001679    1.4926    1.7170  0.00156  0.00254  0.00282
   0.13728  0.86678  0.03433  1.09186  0.002069  0.001226  0.001950    1.4544    1.7325  0.00146  0.00226  0.00277
   0.17056  0.83426  0.04141  1.12803  0.001811  0.001079  0.002183    1.4302    1.7429  0.00137  0.00204  0.00270
   0.20387  0.80163  0.04813  1.16064  0.001607  0.000958  0.002390    1.4140    1.7501  0.00129  0.00186  0.00262
   0.23718  0.76893  0.05448  1.19070  0.001436  0.000854  0.002579    1.4028    1.7553  0.00121  0.00171  0.00253
   0.27048  0.73618  0.06047  1.21887  0.001287  0.000763  0.002758    1.3950    1.7591  0.00113  0.00157  0.00243
   0.30375  0.70338  0.06608  1.24566  0.001155  0.000680  0.002929    1.3895    1.7619  0.00106  0.00144  0.00232
   0.33700  0.67054  0.07131  1.27143  0.001033  0.000605  0.003098    1.3859    1.7639  0.00098  0.00131  0.00219
   0.37021  0.63769  0.07614  1.29646  0.000921  0.000535  0.003268    1.3837    1.7652  0.00090  0.00119  0.00206
   0.40337  0.60483  0.08057  1.32098  0.000814  0.000469  0.003445    1.3826    1.7662  0.00082  0.00108  0.00191
   0.43647  0.57197  0.08458  1.34519  0.000712  0.000407  0.003636    1.3819    1.7671  0.00074  0.00096  0.00175
   0.46950  0.53913  0.08816  1.36925  0.000612  0.000347  0.003856    1.3806    1.7683  0.00065  0.00084  0.00158
   0.50245  0.50633  0.09128  1.39328  0.000513  0.000289  0.004131    1.3767    1.7709  0.00056  0.00071  0.00138
   0.53529  0.47360  0.09393  1.41726  0.000413  0.000232  0.004496    1.3694    1.7755  0.00047  0.00059  0.00117
   0.56799  0.44097  0.09607  1.44109  0.000320  0.000176  0.004747    1.3892    1.7685  0.00036  0.00046  0.00093
   0.60042  0.40858  0.09769  1.46994  0.000264  0.000126  0.003608    1.6128    1.6883  0.00027  0.00039  0.00068
   0.63221  0.37681  0.09867  1.52379  0.000363  0.000097  0.000276    3.0316    1.5113  0.00023  0.00055  0.00052
   0.66353  0.34549  0.09883  1.54367  0.000326  0.000090  0.000257    2.9252    1.5508  0.00021  0.00050  0.00051
   0.69461  0.31441  0.09814  1.55986  0.000287  0.000083  0.000379    2.7504    1.5620  0.00020  0.00045  0.00049
   0.72548  0.28359  0.09657  1.57137  0.000256  0.000077  0.000495    2.6347    1.5715  0.00019  0.00040  0.00047
   0.75612  0.25305  0.09409  1.57722  0.000230  0.000071  0.000607    2.5551    1.5791  0.00018  0.00036  0.00044
   0.78648  0.22288  0.09067  1.57687  0.000208  0.000065  0.000717    2.4980    1.5851  0.00016  0.00033  0.00041
   0.81650  0.19318  0.08627  1.56975  0.000187  0.000060  0.000829    2.4560    1.5898  0.00015  0.00029  0.00037
   0.84608  0.16410  0.08087  1.55518  0.000168  0.000055  0.000944    2.4252    1.5935  0.00013  0.00026  0.00033
   0.87501  0.13589  0.07447  1.53236  0.000149  0.000049  0.001067    2.4029    1.5963  0.00012  0.00023  0.00028
   0.90290  0.10898  0.06710  1.50035  0.000131  0.000044  0.001204    2.3873    1.5983  0.00010  0.00020  0.00024
   0.92902  0.08417  0.05898  1.45843  0.000113  0.000039  0.001363    2.3762    1.5997  0.00008  0.00016  0.00019
   0.95216  0.06260  0.05059  1.40675  0.000096  0.000033  0.001551    2.3673    1.6009  0.00007  0.00013  0.00015
   0.97125  0.04526  0.04260  1.34677  0.000080  0.000028  0.001774    2.3577    1.6022  0.00005  0.00011  0.00011
   0.98615  0.03217  0.03548  1.27979  0.000067  0.000024  0.002026    2.3468    1.6037  0.00004  0.00009  0.00008
   0.99764  0.02249  0.02928  1.20493  0.000055  0.000021  0.002308    2.3322    1.6057  0.00003  0.00007  0.00006
   1.00665  0.01531  0.02384  1.11890  0.000046  0.000018  0.002595    2.3179    1.6077  0.00002  0.00005  0.00004
   1.01393  0.00993  0.01894  1.01613  0.000038  0.000015  0.002887    2.2975    1.6106  0.00002  0.00004  0.00003
   1.01998  0.00591  0.01442  0.88923  0.000031  0.000013  0.003073    2.2830    1.6128  0.00001  0.00003  0.00001
   1.02515  0.00301  0.01014  0.72905  0.000025  0.000011  0.003099    2.2589    1.6164  0.00001  0.00002  0.00001
