#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00126  0.96564  0.024204  0.004897 -0.000001    4.6240    1.5636  0.00457  0.02337  0.00690
   0.01594  0.98462  0.00542  0.96882  0.021813  0.004796 -0.000001    4.2444    1.5551  0.00450  0.02113  0.00678
   0.04104  0.96034  0.01181  0.97210  0.018081  0.004703  0.000001    3.5691    1.5331  0.00444  0.01758  0.00662
   0.07153  0.93078  0.01927  0.97517  0.014006  0.004629  0.000080    2.7842    1.5056  0.00440  0.01366  0.00646
   0.10412  0.89909  0.02691  1.00038  0.010552  0.004137  0.000268    2.3174    1.5342  0.00414  0.01056  0.00635
   0.13728  0.86678  0.03433  1.03828  0.008050  0.003564  0.000515    2.0210    1.5747  0.00384  0.00836  0.00628
   0.17056  0.83426  0.04141  1.08254  0.006352  0.003046  0.000794    1.8354    1.6124  0.00357  0.00688  0.00623
   0.20387  0.80163  0.04813  1.12804  0.005207  0.002624  0.001070    1.7181    1.6425  0.00334  0.00587  0.00619
   0.23718  0.76893  0.05448  1.17221  0.004411  0.002289  0.001326    1.6419    1.6651  0.00315  0.00517  0.00614
   0.27048  0.73618  0.06047  1.21439  0.003831  0.002021  0.001557    1.5908    1.6819  0.00298  0.00465  0.00609
   0.30375  0.70338  0.06608  1.25480  0.003385  0.001800  0.001766    1.5553    1.6944  0.00283  0.00425  0.00602
   0.33700  0.67054  0.07131  1.29394  0.003028  0.001613  0.001956    1.5301    1.7037  0.00270  0.00392  0.00595
   0.37021  0.63769  0.07614  1.33232  0.002730  0.001451  0.002130    1.5120    1.7107  0.00258  0.00364  0.00587
   0.40337  0.60483  0.08057  1.37046  0.002475  0.001308  0.002292    1.4990    1.7160  0.00246  0.00339  0.00578
   0.43647  0.57197  0.08458  1.40882  0.002252  0.001180  0.002445    1.4898    1.7199  0.00234  0.00317  0.00567
   0.46950  0.53913  0.08816  1.44790  0.002051  0.001063  0.002592    1.4834    1.7227  0.00223  0.00297  0.00556
   0.50245  0.50633  0.09128  1.48825  0.001868  0.000955  0.002737    1.4786    1.7250  0.00212  0.00278  0.00543
   0.53529  0.47360  0.09393  1.53064  0.001696  0.000855  0.002887    1.4742    1.7272  0.00200  0.00260  0.00529
   0.56799  0.44097  0.09607  1.57609  0.001532  0.000760  0.003056    1.4681    1.7301  0.00189  0.00241  0.00515
   0.60042  0.40858  0.09769  1.62893  0.001362  0.000666  0.003298    1.4529    1.7369  0.00177  0.00222  0.00500
   0.63221  0.37681  0.09867  1.69095  0.001190  0.000574  0.003645    1.4257    1.7489  0.00164  0.00201  0.00485
   0.66353  0.34549  0.09883  1.74013  0.001059  0.000503  0.003884    1.4131    1.7550  0.00152  0.00184  0.00465
   0.69461  0.31441  0.09814  1.78499  0.000943  0.000440  0.004097    1.4045    1.7594  0.00140  0.00168  0.00440
   0.72548  0.28359  0.09657  1.82590  0.000837  0.000383  0.004293    1.3991    1.7626  0.00128  0.00153  0.00411
   0.75612  0.25305  0.09409  1.86333  0.000737  0.000331  0.004480    1.3963    1.7647  0.00115  0.00137  0.00378
   0.78648  0.22288  0.09067  1.89739  0.000640  0.000282  0.004668    1.3958    1.7660  0.00102  0.00121  0.00340
   0.81650  0.19318  0.08627  1.92820  0.000544  0.000236  0.004874    1.3970    1.7668  0.00088  0.00105  0.00298
   0.84608  0.16410  0.08087  1.95587  0.000447  0.000190  0.005142    1.3975    1.7682  0.00073  0.00087  0.00252
   0.87501  0.13589  0.07447  1.98008  0.000347  0.000146  0.005574    1.3919    1.7731  0.00057  0.00069  0.00201
