#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   0.00000  1.00000  0.00126  0.92392  0.016122  0.004532  0.000001    3.3203    1.5198  0.00387  0.01490  0.00543
   0.01594  0.98462  0.00542  0.92480  0.013996  0.004511  0.000052    2.8830    1.5034  0.00386  0.01294  0.00536
   0.04104  0.96034  0.01181  0.94180  0.010953  0.004154  0.000196    2.4274    1.5239  0.00368  0.01032  0.00529
   0.07153  0.93078  0.01927  0.97556  0.008191  0.003594  0.000432    2.0694    1.5662  0.00342  0.00799  0.00523
   0.10412  0.89909  0.02691  1.02046  0.006234  0.003028  0.000730    1.8392    1.6111  0.00315  0.00636  0.00518
   0.13728  0.86678  0.03433  1.06816  0.004959  0.002564  0.001039    1.6991    1.6475  0.00293  0.00530  0.00515
   0.17056  0.83426  0.04141  1.11407  0.004117  0.002207  0.001325    1.6122    1.6743  0.00274  0.00459  0.00511
   0.20387  0.80163  0.04813  1.15694  0.003528  0.001931  0.001582    1.5560    1.6936  0.00258  0.00408  0.00506
   0.23718  0.76893  0.05448  1.19703  0.003091  0.001710  0.001812    1.5177    1.7078  0.00245  0.00370  0.00501
   0.27048  0.73618  0.06047  1.23497  0.002748  0.001527  0.002019    1.4908    1.7183  0.00233  0.00339  0.00494
   0.30375  0.70338  0.06608  1.27140  0.002468  0.001371  0.002211    1.4713    1.7263  0.00222  0.00314  0.00486
   0.33700  0.67054  0.07131  1.30686  0.002230  0.001235  0.002389    1.4570    1.7323  0.00211  0.00291  0.00477
   0.37021  0.63769  0.07614  1.34183  0.002023  0.001114  0.002557    1.4466    1.7369  0.00201  0.00271  0.00467
   0.40337  0.60483  0.08057  1.37669  0.001839  0.001004  0.002716    1.4393    1.7402  0.00190  0.00253  0.00456
   0.43647  0.57197  0.08458  1.41185  0.001673  0.000904  0.002870    1.4347    1.7425  0.00180  0.00236  0.00443
   0.46950  0.53913  0.08816  1.44770  0.001520  0.000812  0.003017    1.4323    1.7439  0.00170  0.00220  0.00429
   0.50245  0.50633  0.09128  1.48474  0.001378  0.000725  0.003162    1.4318    1.7445  0.00160  0.00205  0.00414
   0.53529  0.47360  0.09393  1.52368  0.001243  0.000644  0.003309    1.4326    1.7446  0.00149  0.00189  0.00397
   0.56799  0.44097  0.09607  1.56544  0.001113  0.000566  0.003470    1.4332    1.7450  0.00139  0.00174  0.00379
   0.60042  0.40858  0.09769  1.61451  0.000978  0.000489  0.003705    1.4263    1.7486  0.00127  0.00158  0.00360
   0.63221  0.37681  0.09867  1.67260  0.000838  0.000412  0.004065    1.4068    1.7578  0.00115  0.00140  0.00339
